job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
11590,Data Analyst,Manufacturing,USA,2022,50.0,25.11,88.83,88459.3,96173.57,8.72,20.53,94.76,76.81,3
11591,Teacher,Education,Singapore,2021,17.85,11.94,51.42,39369.49,41783.22,6.13,7.17,29.26,12.75,3
11592,Customer Support Rep,Finance,UK,2020,77.72,57.76,29.89,26920.53,25899.08,-3.79,-4.69,64.2,28.69,2
11593,Customer Support Rep,Finance,Brazil,2024,51.56,72.77,16.31,8144.35,8560.03,5.1,-5.18,83.22,54.98,2
11594,Financial Analyst,Technology,India,2024,63.43,54.47,25.08,10123.15,9335.77,-7.78,-1.25,76.46,51.08,4
11595,Accountant,Manufacturing,Singapore,2026,72.21,84.55,0.0,41307.7,37621.08,-8.92,-7.63,61.88,69.52,3
11596,Marketing Specialist,Technology,Canada,2021,56.49,48.4,79.1,43383.02,46909.49,8.13,6.32,75.07,41.91,3
11597,Mechanical Engineer,Transportation,Germany,2025,25.08,30.51,29.91,72512.66,74379.5,2.57,16.41,20.94,48.27,3
11598,Teacher,Education,Brazil,2025,6.66,5.67,56.01,9363.66,9204.66,-1.7,4.93,31.12,31.92,3
11599,Financial Analyst,Technology,India,2020,66.09,56.3,30.8,15424.78,16554.27,7.32,2.8,85.97,28.75,4
11600,Mechanical Engineer,Manufacturing,Canada,2024,35.77,23.71,54.98,75906.0,77074.03,1.54,16.49,13.61,45.44,3
11601,Teacher,Education,Australia,2024,14.55,6.18,33.36,54981.84,56823.54,3.35,-0.88,34.18,29.18,3
11602,HR Manager,Manufacturing,Canada,2026,23.37,15.77,20.86,44985.52,46750.06,3.92,-5.96,38.48,51.92,3
11603,Teacher,Healthcare,Japan,2026,17.01,11.84,53.0,32118.32,31222.58,-2.79,4.53,24.06,38.98,3
11604,Software Engineer,Finance,Australia,2024,9.32,17.25,90.06,88716.74,102600.0,15.65,40.32,86.03,86.66,3
11605,Mechanical Engineer,Technology,Singapore,2024,28.74,29.54,79.02,40938.03,40737.43,-0.49,4.87,12.3,59.09,3
11606,Data Analyst,Finance,UK,2022,47.13,39.1,63.39,45598.14,46231.29,1.39,11.87,74.07,67.07,3
11607,HR Manager,Education,Germany,2022,36.22,30.46,43.98,56893.33,61520.63,8.13,9.64,58.03,32.76,3
11608,Teacher,Healthcare,Germany,2025,17.73,11.39,40.48,51404.91,51432.07,0.05,7.85,47.36,40.1,3
11609,Accountant,Retail,Singapore,2022,70.18,84.2,28.85,49480.35,45337.12,-8.37,-7.06,65.92,51.77,3
11610,Customer Support Rep,Technology,UK,2021,55.03,84.95,19.45,26724.18,24271.51,-9.18,-5.34,60.4,44.81,2
11611,Customer Support Rep,Transportation,UK,2025,82.04,80.03,14.58,19573.31,17282.8,-11.7,-10.38,65.21,81.4,2
11612,Data Analyst,Healthcare,Australia,2025,62.47,25.88,59.2,46059.07,47389.74,2.89,15.75,88.77,83.44,3
11613,Customer Support Rep,Retail,Singapore,2020,62.88,69.67,21.42,21659.42,22174.69,2.38,-5.54,83.65,36.6,2
11614,Accountant,Manufacturing,Canada,2020,77.2,78.81,36.81,55916.72,50562.23,-9.58,-6.7,46.23,29.36,3
11615,HR Manager,Healthcare,UK,2022,26.8,11.47,30.06,41774.14,44693.54,6.99,0.27,38.64,31.52,3
11616,Marketing Specialist,Finance,Japan,2026,47.95,36.75,55.92,50677.55,51176.59,0.98,2.07,81.29,84.59,3
11617,Customer Support Rep,Transportation,Japan,2022,46.62,81.62,21.24,29359.35,25950.15,-11.61,-6.43,96.68,50.05,2
11618,Data Analyst,Manufacturing,UK,2021,15.4,40.24,87.52,52235.52,57312.97,9.72,20.2,89.6,56.83,3
11619,Software Engineer,Healthcare,Canada,2024,16.53,28.79,69.37,73201.61,83485.08,14.05,29.92,78.59,85.59,3
11620,Accountant,Education,USA,2025,85.03,66.51,35.79,67517.49,58792.63,-12.92,-10.07,85.23,78.71,3
11621,Accountant,Retail,India,2021,81.55,62.58,17.52,5804.04,5201.31,-10.38,2.57,80.28,25.06,3
11622,Truck Driver,Energy,Canada,2021,88.94,85.05,14.34,37659.96,34989.65,-7.09,-14.71,5.16,28.03,1
11623,Truck Driver,Transportation,Canada,2024,75.47,85.55,16.04,54014.25,45365.89,-16.01,-7.7,6.35,55.74,1
11624,Truck Driver,Retail,India,2025,84.47,79.52,15.08,5851.64,5201.46,-11.11,-3.88,2.33,52.93,1
11625,HR Manager,Manufacturing,Australia,2023,37.13,23.87,37.97,70708.45,73250.06,3.59,4.87,80.55,40.01,3
11626,Financial Analyst,Healthcare,Australia,2022,50.45,58.54,34.99,38318.77,37649.98,-1.75,2.47,77.23,53.7,4
11627,HR Manager,Finance,Australia,2026,39.89,29.24,43.48,86655.35,91020.58,5.04,2.0,38.48,51.95,3
11628,Software Engineer,Finance,USA,2024,11.5,7.32,99.0,99365.09,92876.85,-6.53,9.83,82.8,91.89,3
11629,Teacher,Education,India,2024,21.82,16.61,50.13,5785.81,5665.76,-2.07,3.49,35.47,28.56,3
11630,Financial Analyst,Technology,USA,2024,46.59,47.92,64.54,66025.92,65285.02,-1.12,-8.55,94.11,77.45,4
11631,Data Analyst,Retail,USA,2021,45.95,41.68,81.87,98731.46,103400.06,4.73,12.99,74.25,70.56,3
11632,Financial Analyst,Healthcare,Canada,2025,64.34,43.52,41.1,39017.06,38263.22,-1.93,0.92,72.95,74.4,4
11633,Marketing Specialist,Healthcare,Singapore,2024,35.07,34.5,61.81,46434.8,49584.2,6.78,16.88,71.65,81.1,3
11634,Data Analyst,Finance,USA,2020,33.26,60.81,43.45,66590.25,68629.95,3.06,23.42,85.53,64.23,3
11635,Mechanical Engineer,Energy,Canada,2020,10.03,22.61,45.65,80675.52,84319.14,4.52,5.9,25.76,18.96,3
11636,Accountant,Retail,USA,2023,75.85,80.36,34.02,69293.57,62000.47,-10.52,1.78,70.0,57.07,3
11637,Teacher,Healthcare,Canada,2020,3.0,14.68,27.77,60493.75,62082.24,2.63,3.26,15.41,9.26,3
11638,Data Analyst,Manufacturing,Canada,2023,38.4,25.27,70.63,59953.14,62516.33,4.28,30.93,89.3,78.37,3
11639,Teacher,Education,Brazil,2021,7.82,11.92,10.46,6507.3,6976.61,7.21,4.95,49.05,10.09,3
11640,Teacher,Education,USA,2025,8.44,20.42,38.61,50989.63,48686.91,-4.52,4.16,34.23,41.97,3
11641,Teacher,Healthcare,Japan,2025,6.31,18.0,40.97,34773.79,34634.31,-0.4,-1.62,37.19,43.4,3
11642,Software Engineer,Healthcare,Canada,2022,25.81,12.12,40.49,72504.06,75076.08,3.55,20.87,88.61,75.74,3
11643,Mechanical Engineer,Technology,Australia,2023,26.09,23.52,48.58,73408.88,79172.69,7.85,-0.39,28.29,33.19,3
11644,Mechanical Engineer,Technology,USA,2022,21.64,20.83,54.22,70750.96,74012.29,4.61,6.28,41.62,45.84,3
11645,Financial Analyst,Energy,USA,2021,53.19,57.32,49.04,86312.39,83101.77,-3.72,-5.06,83.68,47.82,4
11646,Software Engineer,Healthcare,Canada,2023,25.46,25.7,37.63,75753.83,87228.22,15.15,7.45,90.87,87.33,3
11647,Teacher,Education,Canada,2023,12.93,3.0,44.87,49736.41,50260.44,1.05,9.69,14.72,31.33,3
11648,Mechanical Engineer,Technology,Canada,2025,11.79,24.42,53.95,77928.33,75548.2,-3.05,13.21,2.0,51.22,3
11649,Truck Driver,Retail,UK,2026,75.59,81.69,19.25,51322.99,45994.7,-10.38,-2.72,4.37,69.79,1
11650,Teacher,Education,Singapore,2025,11.09,5.38,28.16,34173.95,34377.48,0.6,7.99,58.96,37.83,3
11651,Teacher,Education,UK,2023,17.23,6.8,14.39,33509.96,33699.9,0.57,-0.27,35.11,21.77,3
11652,HR Manager,Healthcare,Japan,2024,47.04,51.55,45.3,50699.67,45958.15,-9.35,9.06,61.64,38.8,3
11653,Mechanical Engineer,Technology,Canada,2026,30.51,30.99,35.85,62089.23,65481.19,5.46,-6.44,34.27,62.91,3
11654,Mechanical Engineer,Transportation,India,2021,18.8,28.81,59.14,15568.43,15450.93,-0.75,0.82,21.5,31.44,3
11655,Accountant,Education,Japan,2024,82.12,71.53,11.58,47787.93,43594.6,-8.77,-0.56,80.34,51.72,3
11656,Truck Driver,Manufacturing,India,2026,77.38,71.21,8.6,3558.32,3482.31,-2.14,-13.52,4.9,62.1,1
11657,Data Analyst,Manufacturing,Germany,2023,28.3,42.2,31.6,52089.06,50432.81,-3.18,17.47,85.77,75.23,3
11658,Marketing Specialist,Finance,Germany,2026,64.62,41.84,47.42,64687.67,66365.08,2.59,7.86,81.28,97.62,3
11659,Truck Driver,Transportation,Canada,2021,71.57,73.07,23.81,59687.77,55795.62,-6.52,-18.37,2.71,31.13,1
11660,Data Analyst,Finance,UK,2023,44.14,38.04,75.44,52982.97,57392.66,8.32,14.67,82.82,74.04,3
11661,Financial Analyst,Healthcare,Canada,2025,32.8,70.7,52.14,76301.11,70680.61,-7.37,-2.58,54.75,72.41,4
11662,HR Manager,Finance,Japan,2024,39.22,28.83,46.54,40123.14,39095.81,-2.56,6.31,34.4,45.14,3
11663,Data Analyst,Finance,India,2020,20.61,57.61,63.77,6684.35,7165.66,7.2,13.41,94.72,36.02,3
11664,Financial Analyst,Finance,Singapore,2022,55.52,53.85,38.8,67238.03,60133.99,-10.57,3.01,76.43,53.16,4
11665,Accountant,Education,India,2022,81.38,82.61,22.06,6317.81,6150.64,-2.65,-6.62,63.31,32.23,3
11666,Teacher,Education,UK,2022,9.79,3.0,52.55,42995.25,44534.77,3.58,2.47,33.51,23.04,3
11667,HR Manager,Education,Singapore,2021,32.62,37.16,36.82,63980.96,68375.63,6.87,5.98,36.0,31.05,3
11668,Mechanical Engineer,Technology,Australia,2020,9.58,22.51,27.57,73856.12,75383.1,2.07,15.28,20.91,13.43,3
11669,HR Manager,Technology,Brazil,2025,33.22,36.38,50.7,17053.79,17536.28,2.83,6.01,36.31,38.52,3
11670,Marketing Specialist,Retail,Australia,2023,43.32,56.38,89.71,72087.88,77570.11,7.6,18.7,70.18,65.35,3
11671,Marketing Specialist,Technology,UK,2026,61.84,61.92,22.9,53259.93,55620.2,4.43,11.75,77.69,86.62,3
11672,Accountant,Finance,Brazil,2021,81.52,78.39,27.86,3000.0,2753.33,-8.22,-6.57,39.69,21.22,3
11673,Software Engineer,Technology,Brazil,2026,9.94,26.79,47.99,17132.06,16666.44,-2.72,34.65,87.81,74.99,3
11674,Truck Driver,Energy,Germany,2021,73.3,96.55,11.11,35500.36,29909.84,-15.75,-19.36,2.29,29.52,1
11675,HR Manager,Technology,Japan,2025,15.39,35.81,53.66,51373.11,51932.52,1.09,8.25,73.18,48.44,3
11676,Customer Support Rep,Transportation,Canada,2021,62.26,78.82,15.89,24161.65,22106.76,-8.5,-16.14,86.95,49.9,2
11677,HR Manager,Finance,Australia,2023,33.54,35.58,48.19,72686.13,71807.28,-1.21,3.32,27.27,35.31,3
11678,Mechanical Engineer,Technology,Canada,2020,19.48,12.1,54.81,98095.48,98590.2,0.5,11.44,42.41,23.76,3
11679,Marketing Specialist,Technology,USA,2020,54.33,55.42,50.43,55115.5,57919.61,5.09,13.9,62.93,38.74,3
11680,Mechanical Engineer,Energy,UK,2021,18.73,27.98,57.83,34964.05,38335.53,9.64,11.13,25.92,32.14,3
11681,Software Engineer,Retail,India,2021,30.85,14.0,76.69,21373.43,21578.32,0.96,29.21,89.17,51.37,3
11682,Data Analyst,Healthcare,Australia,2024,35.32,22.49,76.77,59602.12,59473.0,-0.22,20.93,83.36,71.82,3
11683,Mechanical Engineer,Technology,Germany,2024,32.26,17.35,30.57,64391.21,62314.67,-3.22,14.86,11.6,42.22,3
11684,Data Analyst,Retail,Brazil,2025,34.84,38.81,33.42,12805.97,14014.08,9.43,38.54,91.51,67.55,3
11685,Mechanical Engineer,Manufacturing,Germany,2021,16.59,27.39,44.53,46038.97,46023.0,-0.03,9.72,11.91,40.22,3
11686,Accountant,Education,Australia,2025,95.13,82.63,42.67,48757.51,43745.74,-10.28,-4.84,56.1,62.57,3
11687,Truck Driver,Energy,Japan,2025,70.73,85.03,21.88,33409.3,29084.68,-12.94,-7.48,2.0,61.61,1
11688,Mechanical Engineer,Manufacturing,Japan,2022,52.89,20.57,51.87,45553.92,48733.27,6.98,7.23,31.17,31.72,3
11689,Software Engineer,Retail,Canada,2023,11.28,28.73,55.88,61232.26,59696.56,-2.51,21.98,70.21,78.79,3
11690,Software Engineer,Finance,UK,2021,17.66,19.71,67.77,64505.41,69508.96,7.76,19.92,84.52,69.88,3
11691,Truck Driver,Retail,Germany,2020,77.64,94.56,26.59,41986.6,40015.09,-4.7,-11.44,8.51,21.9,1
11692,Customer Support Rep,Transportation,Australia,2023,64.72,87.5,35.88,43042.77,38775.06,-9.92,-11.07,79.66,63.48,2
11693,Data Analyst,Retail,Germany,2026,38.13,38.62,62.25,49161.61,54936.72,11.75,16.4,85.19,96.64,3
11694,HR Manager,Manufacturing,India,2020,32.4,32.58,32.71,9242.22,9848.74,6.56,1.65,43.12,13.21,3
11695,HR Manager,Technology,Brazil,2022,16.55,27.74,46.41,13609.79,13938.41,2.41,-3.49,65.52,18.21,3
11696,Software Engineer,Retail,India,2022,7.44,34.79,35.4,29883.5,32592.52,9.07,25.16,86.18,65.17,3
11697,Software Engineer,Retail,Canada,2025,11.63,14.19,53.72,121112.1,134111.41,10.73,16.81,94.81,93.08,3
11698,Truck Driver,Energy,India,2022,72.71,82.33,27.92,5169.64,4558.64,-11.82,-14.03,2.0,32.25,1
11699,Marketing Specialist,Finance,Germany,2023,47.53,34.62,49.93,52387.77,55378.33,5.71,7.28,93.23,61.47,3
11700,Data Analyst,Retail,Germany,2025,25.93,43.9,47.32,47490.01,47175.49,-0.66,13.56,72.09,89.64,3
11701,Software Engineer,Healthcare,USA,2026,24.66,15.15,70.82,115800.98,116117.98,0.27,20.61,94.1,96.88,3
11702,Accountant,Education,Germany,2025,75.69,87.8,28.4,49853.71,47950.9,-3.82,5.41,77.01,64.2,3
11703,Marketing Specialist,Healthcare,UK,2023,45.69,26.38,51.71,45565.36,44381.88,-2.6,8.34,93.28,66.27,3
11704,Customer Support Rep,Transportation,Germany,2026,74.48,76.88,31.92,32266.99,29089.13,-9.85,-3.86,91.02,96.85,2
11705,Marketing Specialist,Finance,Brazil,2023,40.11,44.77,37.87,13527.22,14766.86,9.16,4.0,80.9,55.38,3
11706,Accountant,Education,UK,2020,66.52,68.52,24.87,51029.49,42511.04,-16.69,-3.72,59.38,28.74,3
11707,Truck Driver,Retail,Japan,2026,86.57,70.18,22.16,28678.54,27860.93,-2.85,-10.29,5.09,74.05,1
11708,Software Engineer,Healthcare,Japan,2023,8.55,17.15,39.6,45695.3,50010.0,9.44,23.32,91.21,69.61,3
11709,Teacher,Healthcare,Australia,2026,15.06,17.16,43.78,54052.4,53713.77,-0.63,-5.65,62.12,39.78,3
11710,Mechanical Engineer,Technology,UK,2020,8.81,33.37,53.29,35316.46,37762.16,6.93,1.71,21.42,24.44,3
11711,Truck Driver,Retail,USA,2026,93.48,87.36,22.3,50076.99,49600.85,-0.95,-11.39,2.0,87.72,1
11712,Truck Driver,Energy,UK,2020,79.12,77.2,13.4,38593.75,33130.69,-14.16,-12.49,8.15,16.73,1
11713,Financial Analyst,Energy,Singapore,2023,44.18,55.29,41.39,54206.46,53079.44,-2.08,-0.71,78.27,62.19,4
11714,Teacher,Education,Japan,2025,6.3,3.68,51.37,40710.23,41662.38,2.34,2.7,25.01,36.23,3
11715,HR Manager,Finance,Singapore,2026,30.96,29.79,56.36,57757.84,59890.43,3.69,6.49,38.46,66.3,3
11716,HR Manager,Education,Germany,2025,35.18,22.62,39.71,51401.24,52051.76,1.27,2.75,29.99,44.64,3
11717,Customer Support Rep,Finance,India,2025,72.72,63.26,30.91,5385.58,4528.71,-15.91,-13.41,83.15,63.24,2
11718,HR Manager,Healthcare,UK,2024,26.35,27.33,28.35,65495.91,68732.66,4.94,1.48,69.75,47.78,3
11719,Financial Analyst,Healthcare,Germany,2021,62.02,69.27,45.0,56732.24,60394.85,6.46,-2.61,64.99,51.72,4
11720,Mechanical Engineer,Manufacturing,Australia,2026,9.78,19.31,49.09,66424.56,71775.79,8.06,23.47,24.59,53.53,3
11721,Marketing Specialist,Retail,UK,2023,21.06,50.73,51.74,42594.94,44338.03,4.09,9.36,75.47,59.94,3
11722,Marketing Specialist,Healthcare,Germany,2023,26.99,47.79,67.32,45436.73,44373.31,-2.34,15.82,90.3,70.19,3
11723,Teacher,Healthcare,Japan,2022,3.0,4.41,48.27,36424.7,36427.57,0.01,5.22,18.29,26.7,3
11724,Financial Analyst,Technology,UK,2025,64.42,44.3,50.0,78142.42,71456.56,-8.56,-11.05,64.91,78.17,4
11725,Mechanical Engineer,Technology,Australia,2024,16.77,21.48,35.43,82512.84,85106.09,3.14,16.62,47.26,43.98,3
11726,HR Manager,Healthcare,USA,2020,21.11,34.41,40.21,97872.81,94003.77,-3.95,9.69,33.83,29.2,3
11727,Teacher,Healthcare,Germany,2020,13.9,8.46,36.1,69927.96,70577.85,0.93,-0.2,25.46,6.77,3
11728,Truck Driver,Manufacturing,Singapore,2026,97.0,90.68,22.86,32262.8,30693.96,-4.86,-8.22,7.78,75.65,1
11729,Data Analyst,Technology,Canada,2023,31.79,41.95,84.04,71603.96,77233.58,7.86,9.48,85.98,76.55,3
11730,Customer Support Rep,Transportation,Brazil,2024,70.6,86.82,40.07,8198.46,7557.52,-7.82,-10.01,63.08,55.46,2
11731,Marketing Specialist,Finance,Canada,2021,67.17,55.09,47.76,56201.24,61704.61,9.79,7.41,82.89,42.85,3
11732,Truck Driver,Retail,Germany,2024,84.87,80.62,21.13,44065.61,46287.84,5.04,-13.22,5.3,54.62,1
11733,Accountant,Manufacturing,Germany,2026,65.99,72.41,32.75,45645.02,42216.47,-7.51,-2.62,73.82,76.6,3
11734,Truck Driver,Transportation,Singapore,2020,93.21,74.63,15.82,29019.48,25604.07,-11.77,-10.69,3.55,22.27,1
11735,Software Engineer,Retail,Japan,2024,11.21,14.43,69.68,30757.69,32736.54,6.43,35.01,88.72,84.9,3
11736,Teacher,Education,India,2020,8.77,12.58,57.81,3999.4,4036.05,0.92,4.6,53.98,12.49,3
11737,Data Analyst,Technology,Brazil,2023,31.19,51.02,53.28,10826.52,11199.94,3.45,17.88,89.07,56.77,3
11738,Data Analyst,Retail,Germany,2022,32.21,29.78,61.21,73480.53,81385.7,10.76,24.36,92.38,64.04,3
11739,Truck Driver,Retail,Canada,2025,74.68,85.17,18.0,52836.33,47559.03,-9.99,-7.94,9.02,66.7,1
11740,Financial Analyst,Healthcare,India,2022,35.64,68.29,40.46,13458.47,12651.26,-6.0,-3.09,62.2,33.8,4
11741,Data Analyst,Technology,Singapore,2022,51.88,42.85,46.01,22054.06,21641.23,-1.87,28.79,86.74,73.7,3
11742,Teacher,Education,Germany,2020,11.44,11.66,22.74,63786.48,65078.12,2.02,7.6,19.14,15.03,3
11743,Customer Support Rep,Transportation,India,2026,67.08,83.95,23.03,5233.76,4959.76,-5.24,-3.93,69.01,70.7,2
11744,Marketing Specialist,Healthcare,India,2024,59.37,42.45,52.79,4193.53,4188.77,-0.11,18.27,66.58,50.54,3
11745,Data Analyst,Healthcare,Canada,2023,41.27,38.16,55.02,65508.62,68769.71,4.98,24.42,67.87,72.58,3
11746,Truck Driver,Energy,Australia,2024,80.22,79.46,8.85,42745.66,40744.27,-4.68,-6.94,6.11,54.67,1
11747,Mechanical Engineer,Technology,Canada,2026,18.29,34.17,57.08,84935.45,89475.33,5.35,3.07,37.37,58.46,3
11748,Accountant,Retail,Brazil,2023,48.46,69.18,39.09,9511.75,8605.89,-9.52,4.53,68.88,43.11,3
11749,Truck Driver,Transportation,Japan,2025,81.56,69.51,17.2,29552.72,27375.86,-7.37,-11.48,2.58,67.61,1
11750,Financial Analyst,Technology,Germany,2024,58.37,40.51,56.23,58378.94,58015.27,-0.62,-0.8,66.48,56.61,4
11751,Truck Driver,Manufacturing,Australia,2021,80.78,90.92,23.71,50137.74,47098.73,-6.06,-14.67,2.0,28.46,1
11752,Data Analyst,Manufacturing,Canada,2026,34.01,43.78,33.48,61286.39,59637.93,-2.69,20.65,61.78,93.39,3
11753,Mechanical Engineer,Energy,UK,2026,43.79,22.14,36.94,48823.55,53566.96,9.72,12.55,15.26,68.81,3
11754,Mechanical Engineer,Transportation,UK,2023,37.22,31.94,46.65,43180.5,44945.21,4.09,7.77,24.04,44.7,3
11755,Truck Driver,Retail,Brazil,2020,71.97,95.23,31.94,5801.99,5001.45,-13.8,0.49,4.63,20.0,1
11756,Data Analyst,Finance,Germany,2026,47.87,25.25,70.09,49965.02,47587.55,-4.76,15.86,97.13,99.0,3
11757,Mechanical Engineer,Manufacturing,Singapore,2020,3.0,18.1,48.46,58344.67,64377.78,10.34,11.87,14.58,27.89,3
11758,Software Engineer,Finance,Singapore,2024,16.4,22.98,41.04,89878.77,99637.94,10.86,7.64,71.31,96.06,3
11759,Marketing Specialist,Finance,Australia,2021,49.87,36.41,58.12,54297.86,53323.65,-1.79,14.37,73.52,40.62,3
11760,Customer Support Rep,Retail,India,2024,78.02,74.8,11.92,5006.1,4261.71,-14.87,-2.97,77.21,53.44,2
11761,Mechanical Engineer,Energy,India,2022,10.32,31.33,43.98,10744.7,11540.96,7.41,9.14,24.45,30.91,3
11762,Software Engineer,Retail,Brazil,2020,18.79,17.12,52.78,26716.69,28170.31,5.44,31.99,81.55,38.32,3
11763,Customer Support Rep,Technology,Germany,2024,54.75,63.63,17.76,37938.4,40260.18,6.12,-10.23,74.01,72.1,2
11764,HR Manager,Technology,Germany,2023,17.34,25.13,50.13,65761.45,67759.44,3.04,14.5,43.83,37.79,3
11765,Truck Driver,Manufacturing,Brazil,2024,72.35,76.79,29.41,11113.63,10494.41,-5.57,-8.37,2.0,38.91,1
11766,Data Analyst,Healthcare,Singapore,2025,60.72,23.87,76.63,50241.79,50613.99,0.74,18.76,81.0,97.1,3
11767,Marketing Specialist,Finance,India,2021,34.57,43.98,58.62,10655.32,10714.76,0.56,13.71,86.71,34.81,3
11768,Data Analyst,Manufacturing,USA,2025,44.05,40.47,47.8,59889.19,61853.46,3.28,28.15,78.12,99.0,3
11769,Mechanical Engineer,Energy,India,2023,42.69,22.65,52.3,8233.91,8819.62,7.11,8.15,22.17,35.38,3
11770,Software Engineer,Healthcare,Brazil,2026,12.61,22.69,41.75,18751.14,17790.44,-5.12,24.68,78.8,76.73,3
11771,HR Manager,Education,USA,2025,24.07,30.9,31.39,103236.76,106215.07,2.88,11.47,43.3,55.56,3
11772,Customer Support Rep,Transportation,UK,2026,77.12,60.61,23.14,33849.94,29882.61,-11.72,-9.39,93.72,89.58,2
11773,Teacher,Education,UK,2021,15.27,14.75,21.23,59539.48,57881.59,-2.78,12.24,39.63,12.01,3
11774,Accountant,Education,India,2023,72.82,72.99,29.81,14747.69,14662.78,-0.58,-13.06,52.08,37.14,3
11775,Marketing Specialist,Finance,Brazil,2021,61.74,40.36,40.88,15956.12,16907.64,5.96,14.82,73.57,38.8,3
11776,Customer Support Rep,Technology,Singapore,2020,81.36,72.67,26.31,29338.46,27927.2,-4.81,-17.19,75.2,36.38,2
11777,Software Engineer,Technology,India,2021,8.82,24.54,55.67,22109.42,22509.05,1.81,29.83,88.97,50.01,3
11778,HR Manager,Manufacturing,Canada,2023,34.78,34.67,56.05,55751.22,60666.54,8.82,3.99,58.76,39.76,3
11779,Accountant,Healthcare,Canada,2022,58.04,70.04,12.08,72372.14,61778.57,-14.64,-0.99,60.29,44.51,3
11780,Accountant,Retail,India,2022,63.54,90.2,43.0,6094.44,6133.59,0.64,5.77,70.01,35.7,3
11781,Software Engineer,Retail,Canada,2021,29.89,19.17,62.28,56635.71,55180.9,-2.57,27.56,80.7,70.0,3
11782,Customer Support Rep,Finance,UK,2023,68.27,82.28,29.52,26814.92,23503.34,-12.35,-12.78,71.22,60.9,2
11783,Mechanical Engineer,Technology,Singapore,2023,12.51,40.83,51.17,56039.6,55627.41,-0.74,18.23,23.71,37.12,3
11784,Teacher,Healthcare,UK,2025,3.0,16.03,43.93,56146.68,58676.12,4.51,4.94,37.13,40.02,3
11785,Mechanical Engineer,Technology,Germany,2026,3.0,25.69,34.57,70430.92,77098.19,9.47,19.46,23.43,62.15,3
11786,Financial Analyst,Technology,Germany,2021,39.93,46.23,28.23,60160.39,57798.52,-3.93,2.52,93.48,43.48,4
11787,HR Manager,Finance,Canada,2022,31.39,39.32,50.98,94302.66,94672.66,0.39,3.18,60.96,39.13,3
11788,HR Manager,Healthcare,India,2021,26.46,19.81,66.72,13625.52,13329.42,-2.17,4.98,55.61,22.0,3
11789,Mechanical Engineer,Technology,USA,2025,31.15,23.85,43.32,73989.3,74959.98,1.31,-1.35,28.56,71.07,3
11790,Mechanical Engineer,Transportation,Japan,2022,17.37,24.17,42.18,35287.77,38397.33,8.81,-0.31,2.0,37.8,3
11791,HR Manager,Technology,UK,2020,38.63,40.8,42.95,44188.52,46491.34,5.21,-10.73,62.74,26.95,3
11792,HR Manager,Healthcare,Germany,2023,27.65,23.65,35.6,61920.49,64710.87,4.51,6.66,38.88,38.69,3
11793,Financial Analyst,Energy,India,2023,40.96,73.09,26.89,10381.4,9685.17,-6.71,-19.5,76.57,47.03,4
11794,Mechanical Engineer,Technology,Germany,2021,45.18,17.83,42.0,60375.84,59729.8,-1.07,9.71,25.21,29.21,3
11795,Teacher,Education,Canada,2023,5.46,3.71,46.26,77848.85,74013.82,-4.93,3.4,41.11,30.81,3
11796,Teacher,Healthcare,Australia,2025,12.5,12.89,54.99,57682.66,59468.37,3.1,-0.07,49.16,39.53,3
11797,Marketing Specialist,Healthcare,UK,2026,52.83,43.02,54.18,38785.34,39299.26,1.33,2.36,69.95,87.79,3
11798,Financial Analyst,Finance,Canada,2022,47.64,74.72,59.0,55426.16,56893.39,2.65,2.14,99.0,51.39,4
11799,Marketing Specialist,Retail,USA,2020,20.31,51.99,62.2,84582.4,80375.64,-4.97,21.4,72.66,45.72,3
11800,Data Analyst,Manufacturing,Brazil,2021,34.28,54.08,47.24,14261.79,15471.16,8.48,19.23,87.28,46.15,3
11801,HR Manager,Education,UK,2022,37.78,27.7,53.1,58945.3,61127.75,3.7,1.56,52.71,41.07,3
11802,Marketing Specialist,Healthcare,Singapore,2026,40.04,60.53,41.67,38243.95,38360.27,0.3,2.54,76.62,90.21,3
11803,HR Manager,Finance,Japan,2020,36.32,22.0,40.86,21570.93,22854.67,5.95,1.6,87.36,23.75,3
11804,Accountant,Manufacturing,Germany,2026,68.96,93.79,36.32,46104.55,41177.86,-10.69,-4.27,56.51,80.0,3
11805,Software Engineer,Finance,Brazil,2023,14.33,30.4,15.54,33290.85,37377.44,12.28,22.11,76.62,64.74,3
11806,Accountant,Healthcare,Japan,2020,79.43,83.32,34.93,50633.48,47005.45,-7.17,-10.21,75.9,28.73,3
11807,Customer Support Rep,Finance,Singapore,2021,65.46,59.98,28.66,20536.4,15737.26,-23.37,-12.06,64.31,44.65,2
11808,HR Manager,Healthcare,USA,2022,24.05,24.16,50.41,79017.82,84295.89,6.68,2.36,66.13,37.47,3
11809,Accountant,Healthcare,Germany,2023,64.7,83.58,20.96,55357.62,55165.86,-0.35,-3.05,64.34,47.16,3
11810,Data Analyst,Manufacturing,Canada,2020,24.65,40.64,86.54,46662.74,48586.75,4.12,17.49,89.41,48.31,3
11811,Marketing Specialist,Finance,Japan,2024,47.42,39.44,35.97,31260.57,29811.32,-4.64,11.19,73.58,68.5,3
